id,key,value,type
30353086,wheelchair,no,regular
66917107,addr:city,Berlin,regular
66917107,addr:country,DE,regular
66917107,addr:housenumber,103,regular
66917107,addr:postcode,10117,regular
66917107,addr:street,Friedrichstraße,regular
66917107,addr:suburb,Mitte,regular
66917107,contact:phone,+49 30 20607900,regular
66917107,email,melia.berlin@melia.com,regular
66917107,fax,+49 30 2060790 444,regular
66917107,name,Innside Meliá Berlin,regular
66917107,operator,Sol Meliá,regular
66917107,stars,4,regular
66917107,tourism,hotel,regular
66917107,website,http://www.meliaberlin.com,regular
66917107,wheelchair,yes,regular
66917115,addr:city,Berlin,regular
66917115,addr:country,DE,regular
66917115,addr:housenumber,101,regular
66917115,addr:postcode,10117,regular
66917115,addr:street,Friedrichstraße,regular
66917115,addr:suburb,Mitte,regular
66917115,amenity,theatre,regular
66917115,contact:email,distel@distel-berlin.de,regular
66917115,contact:fax,+49 30 203000-20,regular
66917115,contact:phone,+49 30 203000-0,regular
66917115,name,Kabarett-Theater Distel,regular
66917115,operator,Martin Maier-Bode,regular
66917115,website,http://www.distel-berlin.de,regular
66917115,wheelchair,limited,regular
66917115,wikipedia,de:Die Distel,regular
66917188,addr:city,Berlin,regular
66917188,addr:country,DE,regular
66917188,addr:housenumber,101,regular
66917188,addr:postcode,10117,regular
66917188,addr:street,Friedrichstraße,regular
66917188,addr:suburb,Mitte,regular
66917188,amenity,theatre,regular
66917188,contact:phone,030 47997499,regular
66917188,name,Admiralspalast,regular
66917188,name:de,Admiralspalast,regular
66917188,name:ru,Адмиралспаласт,regular
66917188,toilets:wheelchair,yes,regular
66917188,website,http://www.admiralspalast.de,regular
66917188,wheelchair,yes,regular
66917188,wheelchair_toilet,yes,regular
66917188,wikipedia,de:Admiralspalast,regular
66917193,name,nH Hotel Berlin Friedrichstraße,regular
66917193,stars,4S,regular
66917193,tourism,hotel,regular
66917193,wheelchair,no,regular
66917199,amenity,cafe,regular
66917199,cuisine,coffee_shop,regular
66917199,name,Starbucks,regular
66917199,opening_hours,"Mo-Th 06:30-21:30; Fr 06:30-22:00; Sa 07:30-22:00; Su,PH 08:00-20:30",regular
66917199,source,http://wiki.openstreetmap.org/wiki/Key:cuisine,regular
66917199,wheelchair,yes,regular
66917205,addr:city,Berlin,regular
66917205,addr:country,DE,regular
66917205,addr:housenumber,151,regular
66917205,addr:postcode,10117,regular
66917205,addr:street,Friedrichstraße,regular
66917205,addr:suburb,Mitte,regular
66917205,name,Maritim proArte Hotel Berlin,regular
66917205,tourism,hotel,regular
66917205,website,http://www.maritim.de/de/hotels/deutschland/proarte-hotel-berlin,regular
66917205,wheelchair,no,regular
66917214,amenity,toilets,regular
66917214,fee,yes,regular
66917214,name,City Toilette,regular
66917214,toilets:wheelchair,yes,regular
66917214,wheelchair,yes,regular
66917220,amenity,post_box,regular
66917220,brand,Deutsche Post,regular
66917220,collection_times,Mo-Fr 17:30; Sa 16:30,regular
66917220,operator,Deutsche Post AG,regular
66917220,postal_code,10117,regular
66917220,ref,"Unter den Linden 72, 10117 Berlin",regular
66917225,addr:city,Berlin,regular
66917225,addr:country,DE,regular
66917225,addr:housenumber,78,regular
66917225,addr:postcode,10117,regular
66917225,addr:street,Unter den Linden,regular
66917225,addr:suburb,Mitte,regular
66917225,contact:phone,030 22652611,regular
66917225,cuisine,french,regular
66917225,disused:amenity,restaurant,regular
66917225,name,Restaurant Margaux,regular
66917225,website,http://www.margaux-berlin.de,regular
66917225,wheelchair,yes,regular
66917315,amenity,telephone,regular
86001784,amenity,telephone,regular
86001788,addr:city,Berlin,regular
86001788,addr:country,DE,regular
86001788,addr:housenumber,158-164,regular
86001788,addr:postcode,10117,regular
86001788,addr:street,Friedrichstraße,regular
86001788,addr:suburb,Mitte,regular
86001788,contact:email,info@westingrandberlin.com,regular
86001788,contact:phone,+49 30 202 73420,regular
86001788,internet_access,wlan,regular
86001788,internet_access:fee,yes,regular
86001788,name,The Westin Grand Berlin,regular
86001788,stars,5,regular
86001788,tourism,hotel,regular
86001788,website,http://www.westin-berlin.com,regular
86001788,wheelchair,yes,regular
86001788,wikipedia,de:Westin Grand Berlin,regular
86001790,addr:city,Berlin,regular
86001790,amenity,fast_food,regular
86001790,cuisine,sandwich,regular
86001790,name,Subway,regular
86001790,takeaway,yes,regular
86001790,wheelchair,no,regular
86001794,addr:city,Berlin,regular
86001794,addr:country,DE,regular
86001794,addr:housenumber,167;168,regular
86001794,addr:postcode,10117,regular
86001794,addr:street,Friedrichstraße,regular
86001794,addr:suburb,Mitte,regular
86001794,amenity,restaurant,regular
86001794,contact:email,info@boccadibacco.de,regular
86001794,contact:fax,+49 30 206 72929,regular
86001794,contact:phone,+49 30 206 72828,regular
86001794,contact:website,http://www.boccadibacco.de/,regular
86001794,cuisine,italian,regular
86001794,entrance,main,regular
86001794,name,Bocca di Bacco,regular
86001794,operator,Alessandro Mannozzi,regular
86001794,toilets:wheelchair,no,regular
86001794,wheelchair,limited,regular
86001795,amenity,telephone,regular
86001798,addr:city,Berlin,regular
86001798,addr:country,DE,regular
86001798,addr:housenumber,47,regular
86001798,addr:postcode,10117,regular
86001798,addr:street,Französische Straße,regular
86001798,addr:suburb,Mitte,regular
86001798,amenity,restaurant,regular
86001798,contact:phone,+49 30 81886262,regular
86001798,name,Restaurant Borchardt,regular
86001798,toilets:wheelchair,no,regular
86001798,website,http://www.borchardt-restaurant.de,regular
86001798,wheelchair,limited,regular
86001798,wheelchair:description,Dank Rolli wurden wir hinauskomplementiert,regular
86001799,addr:city,Berlin,regular
86001799,addr:country,DE,regular
86001799,addr:housenumber,49,regular
86001799,addr:postcode,10117,regular
86001799,addr:street,Charlottenstraße,regular
86001799,addr:suburb,Mitte,regular
86001799,name,Regent Berlin,regular
86001799,operator,The Rezidor Hotel Group,regular
86001799,tourism,hotel,regular
86001799,website,http://www.theregentberlin.de,regular
86001799,wheelchair,no,regular
86001800,addr:city,Berlin,regular
86001800,addr:country,DE,regular
86001800,addr:housenumber,49,regular
86001800,addr:postcode,10117,regular
86001800,addr:street,Charlottenstraße,regular
86001800,addr:suburb,Mitte,regular
86001800,amenity,restaurant,regular
86001800,name,Fischer's Fritz,regular
86001800,wheelchair,no,regular
86001813,addr:city,Berlin,regular
86001813,addr:country,DE,regular
86001813,addr:housenumber,25,regular
86001813,addr:postcode,10117,regular
86001813,addr:street,Französische Straße,regular
86001813,addr:suburb,Mitte,regular
86001813,amenity,restaurant,regular
86001813,email,info@aigner-gendarmenmarkt.de,regular
86001813,name,Aigner,regular
86001813,opening_hours,Mo-Su 12:00-02:00,regular
86001813,phone,+49 30 203751850,regular
86001813,toilets:wheelchair,no,regular
86001813,website,http://aigner-gendarmenmarkt.de,regular
86001813,wheelchair,yes,regular
86001816,amenity,restaurant,regular
86001816,name,Möhring,regular
86001818,access,public,regular
86001818,amenity,toilets,regular
86001818,fee,no,regular
86001818,name,Historische Toilette (Café Achteck),regular
86001818,wheelchair,limited,regular
86001820,amenity,telephone,regular
86001825,addr:city,Berlin,regular
86001825,addr:country,DE,regular
86001825,addr:housenumber,56,regular
86001825,addr:postcode,10117,regular
86001825,addr:street,Charlottenstraße,regular
86001825,addr:suburb,Mitte,regular
86001825,amenity,restaurant,regular
86001825,cuisine,german,regular
86001825,name,Lutter & Wegner,regular
86001825,phone,+49 30 20 29 54 0,regular
86001825,website,http://www.l-w-berlin.de,regular
86001825,wheelchair,no,regular
86001826,addr:city,Berlin,regular
86001826,addr:country,DE,regular
86001826,addr:housenumber,58,regular
86001826,addr:postcode,10117,regular
86001826,addr:street,Charlottenstraße,regular
86001826,addr:suburb,Mitte,regular
86001826,amenity,restaurant,regular
86001826,cuisine,steak_house,regular
86001826,name,Maredo,regular
86001826,phone,+49 30 20945230,regular
86001826,smoking,no,regular
86001826,toilets:wheelchair,yes,regular
86001826,website,https://www.maredo.de/steakhouse/berlin-gendarmenmarkt/,regular
86001826,wheelchair,yes,regular
86001826,wheelchair:description,Das Restaurant befindet sich im Quartier 205 am Ausgang zur Charlottenstrasse gegenüber dem Deutschen Dom.,regular
86001833,addr:city,Berlin,regular
86001833,addr:housenumber,59,regular
86001833,addr:postcode,10117,regular
86001833,addr:street,Charlottenstraße,regular
86001833,amenity,restaurant,regular
86001833,name,Malatesta,regular
86001833,toilets:wheelchair,no,regular
86001833,wheelchair,yes,regular
86001846,amenity,restaurant,regular
86001846,name,Shan's Bistro,regular
86001846,toilets:wheelchair,no,regular
86001846,wheelchair,limited,regular
86001849,amenity,atm,regular
86001849,operator,Sparkasse,regular
86001849,wheelchair,no,regular
86001855,amenity,telephone,regular
86001855,operator,Deutsche Telekom AG,regular
86001855,payment:coins,yes,regular
86001855,payment:credit_cards,yes,regular
86001855,payment:electronic_purses,yes,regular
86001855,payment:telephone_cards,yes,regular
86001855,ref,20451519,regular
86001855,ref:standort,Hausvoigteiplatz 12,regular
86001863,amenity,embassy,regular
86001863,country,MA,regular
86001863,diplomatic,embassy,regular
86001863,name,Botschaft des Königreichs Marokko,regular
86001863,name:de,Botschaft des Königreichs Marokko,regular
86001863,name:en,Embassy of the Kingdom of Morocco,regular
86001863,target,DE,regular
86001863,website,http://www.botschaft-marokko.de,regular
86001863,wheelchair,limited,regular
86005430,addr:city,Berlin,regular
86005430,addr:housenumber,57,regular
86005430,addr:postcode,10117,regular
86005430,addr:street,Charlottenstraße,regular
86005430,amenity,bar,regular
86005430,name,Newton Bar,regular
86005430,operator,LaggnerGruppe,regular
86005430,website,http://www.newton-bar.de,regular
86005430,wheelchair,no,regular
102333389,barrier,bollard,regular
102965013,man_made,pier,regular
102965013,wheelchair,yes,regular
102965038,barrier,bollard,regular
105184468,addr:city,Berlin,regular
105184468,addr:country,DE,regular
105184468,addr:housenumber,3,regular
105184468,addr:postcode,10117,regular
105184468,addr:street,Monbijoubrücke,regular
105184468,addr:suburb,Mitte,regular
105184468,entrance,yes,regular
105184468,source:addr,Geoportal Berlin / Hauskoordinaten,regular
240109189,admin_level,2,regular
240109189,blind:description:de,Auf www.berlinfuerblinde.de gibt es einen kostenlosen Audioguide und weitere Informationen.,regular
240109189,capital,yes,regular
240109189,capital_ISO3166-1,yes,regular
240109189,ele,35,regular
240109189,email,info@berlin.de,regular
240109189,is_in:country_code,DE,regular
240109189,is_in:iso_3166_2,DE-BE,regular
240109189,name,Berlin,regular
240109189,name:ab,Берлин,regular
240109189,name:af,Berlyn,regular
240109189,name:als,Berlin,regular
240109189,name:am,በርሊን,regular
240109189,name:an,Berlín,regular
240109189,name:ang,Berlin,regular
240109189,name:ar,برلين,regular
240109189,name:arc,ܒܪܠܝܢ,regular
240109189,name:arz,بيرلين,regular
240109189,name:ast,Berlín,regular
240109189,name:az,Berlin,regular
240109189,name:ba,Берлин,regular
240109189,name:bar,Berlin,regular
240109189,name:bat-smg,Berlīns,regular
240109189,name:be,Берлін,regular
240109189,name:be-tarask,Бэрлін,regular
240109189,name:bg,Берлин,regular
240109189,name:bi,Berlin,regular
240109189,name:bn,বার্লিন,regular
240109189,name:bo,པེ་ལིང་,regular
240109189,name:br,Berlin,regular
240109189,name:bs,Berlin,regular
240109189,name:bxr,Берлин,regular
240109189,name:ca,Berlín,regular
240109189,name:cbk-zam,Berlín,regular
240109189,name:ckb,بەرلین,regular
240109189,name:co,Berlinu,regular
240109189,name:crh,Berlin,regular
240109189,name:cs,Berlín,regular
240109189,name:csb,Berlëno,regular
240109189,name:cu,Берлинъ,regular
240109189,name:cv,Берлин,regular
240109189,name:cy,Berlin,regular
240109189,name:da,Berlin,regular
240109189,name:de,Berlin,regular
240109189,name:diq,Berlin,regular
240109189,name:dsb,Barliń,regular
240109189,name:el,Βερολίνο,regular
240109189,name:en,Berlin,regular
240109189,name:eo,Berlino,regular
240109189,name:es,Berlín,regular
240109189,name:et,Berliin,regular
240109189,name:eu,Berlin,regular
240109189,name:ext,Berlín,regular
240109189,name:fa,برلین,regular
240109189,name:fi,Berliini,regular
240109189,name:fiu-vro,Berliin,regular
240109189,name:fo,Berlin,regular
240109189,name:fr,Berlin,regular
240109189,name:frp,Bèrlin,regular
240109189,name:fur,Berlin,regular
240109189,name:fy,Berlyn,regular
240109189,name:ga,Beirlín,regular
240109189,name:gan,柏林,regular
240109189,name:gd,Berlin,regular
240109189,name:gl,Berlín,regular
240109189,name:gn,Berlin,regular
240109189,name:gv,Berleen,regular
240109189,name:haw,Pelelina,regular
240109189,name:he,ברלין,regular
240109189,name:hi,बर्लिन,regular
240109189,name:hr,Berlin,regular
240109189,name:hsb,Berlin,regular
240109189,name:ht,Bèlen,regular
240109189,name:hu,Berlin,regular
240109189,name:hy,Բեռլին,regular
240109189,name:ia,Berlin,regular
240109189,name:id,Berlin,regular
240109189,name:ie,Berlin,regular
240109189,name:ilo,"Berlin, Alemania",regular
240109189,name:io,Berlin,regular
240109189,name:is,Berlín,regular
240109189,name:it,Berlino,regular
240109189,name:iu,ᐱᕐᓖᓐ,regular
240109189,name:ja,ベルリン,regular
240109189,name:jbo,berlin,regular
240109189,name:jv,Berlin,regular
240109189,name:ka,ბერლინი,regular
240109189,name:kab,Berlin,regular
240109189,name:kbd,Берлин,regular
240109189,name:kk,Берлин,regular
240109189,name:kn,ಬೆರ್ಲಿನ್,regular
240109189,name:ko,베를린,regular
240109189,name:koi,Берлин,regular
240109189,name:ksh,Bälliin,regular
240109189,name:ku,Berlîn,regular
240109189,name:kv,Берлин,regular
240109189,name:kw,Berlin,regular
240109189,name:ky,Берлин,regular
240109189,name:la,Berolinum,regular
240109189,name:lb,Berlin,regular
240109189,name:lez,Берлин,regular
240109189,name:lg,Berlin,regular
240109189,name:li,Berlien,regular
240109189,name:lij,Berlin,regular
240109189,name:lmo,Berlin,regular
240109189,name:ln,Berlin,regular
240109189,name:lt,Berlynas,regular
240109189,name:ltg,Berlins,regular
240109189,name:lv,Berlīne,regular
240109189,name:mg,Berlin,regular
240109189,name:mhr,Берлин,regular
240109189,name:mi,Pearīni,regular
240109189,name:mk,Берлин,regular
240109189,name:ml,ബെര്‍ലിന്‍,regular
240109189,name:mn,Берлин,regular
240109189,name:mr,बर्लिन,regular
240109189,name:mrj,Берлин,regular
240109189,name:ms,Berlin,regular
240109189,name:mt,Berlin,regular
240109189,name:my,ဘာလင်မြို့,regular
240109189,name:myv,Берлин ош,regular
240109189,name:mzn,برلین,regular
240109189,name:na,Berlin,regular
240109189,name:nah,Berlin,regular
240109189,name:nap,Berlino,regular
240109189,name:nds,Berlin,regular
240109189,name:nds-nl,Berlien,regular
240109189,name:nl,Berlijn,regular
240109189,name:nn,Berlin,regular
240109189,name:no,Berlin,regular
240109189,name:nov,Berlin,regular
240109189,name:nrm,Bèrlîn,regular
240109189,name:oc,Berlin,regular
240109189,name:os,Берлин,regular
240109189,name:pam,Berlin,regular
240109189,name:pdc,"Berlin, Deitschland",regular
240109189,name:pfl,Balin,regular
240109189,name:pl,Berlin,regular
240109189,name:pms,Berlin,regular
240109189,name:pnb,برلن,regular
240109189,name:pnt,Βερολίνον,regular
240109189,name:prefix,Land und Kreisfreie Stadt,regular
240109189,name:ps,برلين,regular
240109189,name:pt,Berlim,regular
240109189,name:qu,Berlin,regular
240109189,name:rm,Berlin,regular
240109189,name:rmy,Berlin,regular
240109189,name:ro,Berlin,regular
240109189,name:roa-rup,Berlin,regular
240109189,name:roa-tara,Berline,regular
240109189,name:ru,Берлин,regular
240109189,name:rue,Берлін,regular
240109189,name:sah,Берлин,regular
240109189,name:sc,Berlinu,regular
240109189,name:scn,Birlinu,regular
240109189,name:sco,Berlin,regular
240109189,name:se,Berlin,regular
240109189,name:sh,Berlin,regular
240109189,name:short,BE,regular
240109189,name:si,බර්ලිනය,regular
240109189,name:sk,Berlín,regular
240109189,name:sl,Berlin,regular
240109189,name:so,Berlin,regular
240109189,name:sq,Berlini,regular
240109189,name:sr,Берлин,regular
240109189,name:stq,Berlin,regular
240109189,name:su,Berliini,regular
240109189,name:sv,Berlin,regular
240109189,name:sw,Berlin,regular
240109189,name:szl,Berlin,regular
240109189,name:ta,பெர்லின்,regular
240109189,name:te,బెర్లిన్,regular
240109189,name:tet,Berlín,regular
240109189,name:tg,Берлин,regular
240109189,name:th,เบอร์ลิน,regular
240109189,name:tl,Berlin,regular
240109189,name:tpi,Berlin,regular
240109189,name:tr,Berlin,regular
240109189,name:tt,Берлин,regular
240109189,name:ty,Berlin,regular
240109189,name:tzl,Berlin,regular
240109189,name:udm,Берлин,regular
240109189,name:ug,Bérlin,regular
240109189,name:uk,Берлін,regular
240109189,name:ur,برلن,regular
240109189,name:uz,Berlin,regular
240109189,name:vec,Berlin,regular
240109189,name:vi,Béc-lin,regular
240109189,name:vls,Berlyn,regular
240109189,name:wo,Berlin,regular
240109189,name:xmf,ბერლინი,regular
240109189,name:yi,בערלין,regular
240109189,name:yo,Berlin,regular
240109189,name:zea,Berlijn,regular
240109189,name:zh,柏林,regular
240109189,name:zh-classical,柏林,regular
240109189,name:zh-min-nan,Berlin,regular
240109189,name:zh-yue,柏林,regular
240109189,name:zu,Berlin,regular
240109189,official_status,Land,regular
240109189,official_status:de,Land,regular
240109189,official_status:en,State,regular
240109189,official_status:ru,земля,regular
240109189,old_name:vi,Bá Linh,regular
240109189,openGeoDB:community_identification_number,11000000,regular
240109189,openGeoDB:license_plate_code,B,regular
240109189,openGeoDB:loc_id,14356,regular
240109189,openGeoDB:postal_codes,"10178,10115,10117,10119,10179,10243,10245,10247,10249,10315,10317,10318,10319,10365,10367,10369,10405,10407,10409,10435,10437,10439,10551,10553,10555,10557,10559,10585,10587,10589,10623,10625,10627,10629,10707,10709,10711,10713,10715,10717,10719,10777,10",regular
240109189,openGeoDB:telephone_area_code,030,regular
240109189,place,city,regular
240109189,place:importance,5,regular
240109189,population,3531201,regular
240109189,ref:LOCODE,DEBER,regular
240109189,website,https://www.berlin.de/,regular
240109189,wikidata,Q64,regular
240109189,wikipedia,de:Berlin,regular
247600965,name,S+U Friedrichstraße,regular
247600965,public_transport,stop_position,regular
247600965,railway,tram_stop,regular
247600965,ref:BVG,309374,regular
247600965,toilets:wheelchair,yes,regular
247600965,tram,yes,regular
247600965,website,http://qr.bvg.de/h309374,regular
247600965,wheelchair,yes,regular
247603398,name,Am Kupfergraben,regular
247603398,note,"end of line, only to north east",regular
247603398,public_transport,stop_position,regular
247603398,railway,tram_stop,regular
247603398,tram,yes,regular
247603398,wheelchair,limited,regular
248110343,addr:city,Berlin,regular
248110343,addr:country,DE,regular
248110343,addr:housenumber,2,regular
248110343,addr:postcode,10117,regular
248110343,addr:street,Kleine Kurstraße,regular
248110343,addr:suburb,Mitte,regular
253846340,local_ref,1,regular
253846340,name,U Brandenburger Tor,regular
253846340,public_transport,stop_position,regular
253846340,railway,stop,regular
253846340,start_date,2009-08-09,regular
253846340,subway,yes,regular
253846340,surveillance,public,regular
253846340,tactile_paving,yes,regular
253846340,wheelchair,no,regular
258485755,created_by,JOSM,regular
258485756,created_by,JOSM,regular
258485764,created_by,JOSM,regular
258485765,created_by,JOSM,regular
258485771,created_by,JOSM,regular
258485774,created_by,JOSM,regular
258485775,created_by,JOSM,regular
258485784,created_by,JOSM,regular
258485792,created_by,JOSM,regular
258485793,created_by,JOSM,regular
258485798,railway,signal,regular
258485798,railway:signal:combined,DE-ESO:ks,regular
258485798,railway:signal:combined:form,light,regular
258485798,railway:signal:combined:states,DE-ESO:hp0;DE-ESO:ks1;DE-ESO:ks2,regular
258485798,railway:signal:combined:substitute_signal,DE-ESO:dr:zs1,regular
258485798,railway:signal:direction,forward,regular
258485798,railway:signal:speed_limit,DE-ESO:zs3,regular
258485798,railway:signal:speed_limit:form,light,regular
258485798,railway:signal:speed_limit_distant,DE-ESO:zs3v,regular
258485798,railway:signal:speed_limit_distant:form,light,regular
258485798,ref,88,regular
260762771,man_made,surveillance,regular
260762771,surveillance,outdoor,regular
262455591,historic,memorial,regular
262455591,image,"http://commons.wikimedia.org/wiki/File:Berlin,_Mitte,_Unter_den_Linden,_Reiterstandbild_Friedrich_II..jpg",regular
262455591,memorial,statue,regular
262455591,name,Reiterstandbild Friedrich II. von Preußen,regular
262455591,name:de,Reiterstandbild Friedrich II. von Preußen,regular
262455591,name:el,ΕΦΙΠΠΟΣ ΑΝΔΡΙΑΝΤΑΣ ΤΟΥ ΜΕΓΓΑΛΟΥ ΦΡΕΙΔΕΡΙΚΟΥ,regular
262455591,name:en,Frederick II of Prussia,regular
262455591,name:fr,Frédéric II de Prusse,regular
262455591,name:he,"פרידריך השני, מלך פרוסיה",regular
262455591,name:lb,Friedrich II. vu Preisen,regular
262455591,name:lt,Frydrichas II iš Prūsijos,regular
262455591,name:ru,Фридрих II,regular
262455591,name:zh,腓特烈二世,regular
262455591,wheelchair,yes,regular
262455591,wikipedia,de:Reiterstandbild Friedrichs des Großen,regular
262455810,historic,memorial,regular
262455810,image,"http://commons.wikimedia.org/wiki/File:Berlin,_Neue_Wache,_interior_view,_2005.jpg",regular
262455810,name,Neue Wache,regular
262455810,name:de,Zentrale Gedenkstätte für die Opfer von Krieg und Gewaltherrschaft,regular
262455810,name:el,ΝΕΑ  ΦΡΟΥΡΑ,regular
262455810,name:en,Central Memorial for the Victims of War and Tyranny,regular
262455810,name:es,La Nueva Guardia (Neue Wache),regular
262455810,name:lt,Centrinis memorialas už karo ir tironijos aukas,regular
262457570,direction,E,regular
262457570,historic,memorial,regular
262457570,image,http://commons.wikimedia.org/wiki/File:Schillerdenkmal_Berlin_Gendarmenmarkt_Begas_1.jpg,regular
262457570,name,Friedrich Schiller,regular
262457570,name:en,Gendarmenmarkt,regular
262457570,name:es,Plaza Gendarmenmarkt,regular
262457570,wheelchair,yes,regular
262457570,wikipedia,de:Friedrich Schiller,regular
262521810,man_made,surveillance,regular
262521810,surveillance,outdoor,regular
262525336,historic,memorial,regular
262525336,image,http://commons.wikimedia.org/wiki/File:Bebelplatz_mit_Mahnmal_B%C3%BCcherverbrennung_Aug_2009.jpg,regular
262525336,name,Denkmal zur Erinnerung an die Bücherverbrennung,regular
262525336,name:en,Memorial for the Nazi book burnings,regular
262525336,name:lt,Memorialas už Nacių knygų deginimus,regular
262525336,wheelchair,yes,regular
